사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자,호선,구,동,상세주소,전화번호,상세주소_역이름
20191221,5호선,2535,종로3가,20237.0,19807.0,20191224,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191222,1호선,153,종로3가,24092.0,21801.0,20191225,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191222,1호선,153,종로3가,24092.0,21801.0,20191225,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191222,3호선,319,종로3가,5715.0,8532.0,20191225,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191222,3호선,319,종로3가,5715.0,8532.0,20191225,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191222,5호선,2535,종로3가,13583.0,11987.0,20191225,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191222,5호선,2535,종로3가,13583.0,11987.0,20191225,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191223,1호선,153,종로3가,37853.0,35431.0,20191226,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191223,1호선,153,종로3가,37853.0,35431.0,20191226,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191223,3호선,319,종로3가,13495.0,16698.0,20191226,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191223,3호선,319,종로3가,13495.0,16698.0,20191226,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191223,5호선,2535,종로3가,18640.0,17892.0,20191226,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191223,5호선,2535,종로3가,18640.0,17892.0,20191226,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191224,1호선,153,종로3가,41403.0,39988.0,20191227,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191224,1호선,153,종로3가,41403.0,39988.0,20191227,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191224,3호선,319,종로3가,14189.0,18836.0,20191227,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191224,3호선,319,종로3가,14189.0,18836.0,20191227,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191224,5호선,2535,종로3가,20429.0,20335.0,20191227,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191224,5호선,2535,종로3가,20429.0,20335.0,20191227,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191225,1호선,153,종로3가,30344.0,28695.0,20191228,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191225,1호선,153,종로3가,30344.0,28695.0,20191228,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191225,3호선,319,종로3가,7023.0,12915.0,20191228,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191225,3호선,319,종로3가,7023.0,12915.0,20191228,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191225,5호선,2535,종로3가,18486.0,17037.0,20191228,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191225,5호선,2535,종로3가,18486.0,17037.0,20191228,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191226,1호선,153,종로3가,38439.0,36164.0,20191229,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191226,1호선,153,종로3가,38439.0,36164.0,20191229,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191226,3호선,319,종로3가,13825.0,17167.0,20191229,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191226,3호선,319,종로3가,13825.0,17167.0,20191229,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191226,5호선,2535,종로3가,19785.0,18424.0,20191229,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191226,5호선,2535,종로3가,19785.0,18424.0,20191229,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191227,1호선,153,종로3가,39876.0,38370.0,20191230,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191227,1호선,153,종로3가,39876.0,38370.0,20191230,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191227,3호선,319,종로3가,14221.0,18118.0,20191230,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191227,3호선,319,종로3가,14221.0,18118.0,20191230,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191227,5호선,2535,종로3가,20060.0,19893.0,20191230,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191227,5호선,2535,종로3가,20060.0,19893.0,20191230,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191228,1호선,153,종로3가,38197.0,37948.0,20191231,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191228,1호선,153,종로3가,38197.0,37948.0,20191231,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191228,3호선,319,종로3가,8997.0,14287.0,20191231,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191228,3호선,319,종로3가,8997.0,14287.0,20191231,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191228,5호선,2535,종로3가,19407.0,19213.0,20191231,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191228,5호선,2535,종로3가,19407.0,19213.0,20191231,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191229,1호선,153,종로3가,22295.0,20847.0,20200101,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191229,1호선,153,종로3가,22295.0,20847.0,20200101,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191229,3호선,319,종로3가,5429.0,8183.0,20200101,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191229,3호선,319,종로3가,5429.0,8183.0,20200101,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191229,5호선,2535,종로3가,13577.0,11808.0,20200101,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191229,5호선,2535,종로3가,13577.0,11808.0,20200101,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191230,1호선,153,종로3가,37764.0,35791.0,20200102,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191230,1호선,153,종로3가,37764.0,35791.0,20200102,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191230,3호선,319,종로3가,13547.0,17135.0,20200102,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191230,3호선,319,종로3가,13547.0,17135.0,20200102,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191230,5호선,2535,종로3가,19554.0,18620.0,20200102,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191230,5호선,2535,종로3가,19554.0,18620.0,20200102,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191231,1호선,153,종로3가,35896.0,33323.0,20200103,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191231,1호선,153,종로3가,35896.0,33323.0,20200103,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191231,3호선,319,종로3가,13213.0,16730.0,20200103,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191231,3호선,319,종로3가,13213.0,16730.0,20200103,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20191231,5호선,2535,종로3가,18327.0,17721.0,20200103,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20191231,5호선,2535,종로3가,18327.0,17721.0,20200103,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200101,5호선,2535,종로3가,11043.0,9303.0,20200104,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200101,5호선,2535,종로3가,11043.0,9303.0,20200104,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200101,3호선,319,종로3가,4173.0,6053.0,20200104,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200101,3호선,319,종로3가,4173.0,6053.0,20200104,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200101,1호선,153,종로3가,17061.0,15108.0,20200104,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200101,1호선,153,종로3가,17061.0,15108.0,20200104,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200102,1호선,153,종로3가,35903.0,34261.0,20200105,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200102,1호선,153,종로3가,35903.0,34261.0,20200105,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200102,3호선,319,종로3가,12265.0,14862.0,20200105,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200102,3호선,319,종로3가,12265.0,14862.0,20200105,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200102,5호선,2535,종로3가,17306.0,16601.0,20200105,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200102,5호선,2535,종로3가,17306.0,16601.0,20200105,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200103,1호선,153,종로3가,39369.0,37568.0,20200106,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200103,1호선,153,종로3가,39369.0,37568.0,20200106,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200103,3호선,319,종로3가,12961.0,16385.0,20200106,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200103,3호선,319,종로3가,12961.0,16385.0,20200106,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200103,5호선,2535,종로3가,19465.0,18960.0,20200106,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200103,5호선,2535,종로3가,19465.0,18960.0,20200106,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200104,1호선,153,종로3가,34613.0,33921.0,20200107,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200104,1호선,153,종로3가,34613.0,33921.0,20200107,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200104,3호선,319,종로3가,8103.0,12359.0,20200107,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200104,3호선,319,종로3가,8103.0,12359.0,20200107,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200104,5호선,2535,종로3가,17845.0,17435.0,20200107,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200104,5호선,2535,종로3가,17845.0,17435.0,20200107,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200105,3호선,319,종로3가,4817.0,6875.0,20200108,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200105,3호선,319,종로3가,4817.0,6875.0,20200108,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200105,1호선,153,종로3가,21119.0,19316.0,20200108,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200105,1호선,153,종로3가,21119.0,19316.0,20200108,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200105,5호선,2535,종로3가,11672.0,10162.0,20200108,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200105,5호선,2535,종로3가,11672.0,10162.0,20200108,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200106,1호선,153,종로3가,35447.0,34264.0,20200109,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200106,1호선,153,종로3가,35447.0,34264.0,20200109,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200106,3호선,319,종로3가,12645.0,14579.0,20200109,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200106,3호선,319,종로3가,12645.0,14579.0,20200109,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200106,5호선,2535,종로3가,16805.0,16250.0,20200109,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200106,5호선,2535,종로3가,16805.0,16250.0,20200109,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200107,1호선,153,종로3가,32831.0,31628.0,20200110,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200107,1호선,153,종로3가,32831.0,31628.0,20200110,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200107,3호선,319,종로3가,12433.0,14350.0,20200110,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200107,3호선,319,종로3가,12433.0,14350.0,20200110,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200107,5호선,2535,종로3가,15853.0,15282.0,20200110,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200107,5호선,2535,종로3가,15853.0,15282.0,20200110,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200108,1호선,153,종로3가,37405.0,35497.0,20200111,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200108,1호선,153,종로3가,37405.0,35497.0,20200111,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200108,3호선,319,종로3가,12523.0,14895.0,20200111,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200108,3호선,319,종로3가,12523.0,14895.0,20200111,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200108,5호선,2535,종로3가,17616.0,16920.0,20200111,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200108,5호선,2535,종로3가,17616.0,16920.0,20200111,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200109,1호선,153,종로3가,38204.0,36550.0,20200112,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200109,1호선,153,종로3가,38204.0,36550.0,20200112,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200109,3호선,319,종로3가,12892.0,15417.0,20200112,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
20200109,3호선,319,종로3가,12892.0,15417.0,20200112,3,종로구,묘동,서울특별시 종로구 묘동 59,6110-3291,종로3가역(3호선)
20200109,5호선,2535,종로3가,18461.0,17424.0,20200112,1,종로구,종로3가,서울특별시 종로3가 10-5  1호선,6110-1301,종로3가역(1호선)
