company,date,closing_price
카카오,2009.02.04,"27,350"
카카오,2009.02.03,"27,650"
카카오,2009.02.02,"27,300"
카카오,2009.01.30,"27,500"
카카오,2009.01.29,"27,650"
카카오,2009.01.28,"27,200"
카카오,2009.01.23,"27,100"
카카오,2009.01.22,"28,700"
카카오,2009.01.21,"28,450"
카카오,2009.01.20,"29,650"
카카오,2009.01.19,"30,600"
카카오,2009.01.16,"29,700"
카카오,2009.01.15,"28,500"
카카오,2009.01.14,"30,950"
카카오,2009.01.13,"29,900"
카카오,2009.01.12,"29,900"
카카오,2009.01.09,"31,600"
카카오,2009.01.08,"31,850"
카카오,2009.01.07,"32,450"
카카오,2009.01.06,"30,750"
카카오,2009.01.05,"29,900"
카카오,2009.01.02,"30,000"
카카오,2008.12.30,"31,800"
카카오,2008.12.29,"31,300"
카카오,2008.12.26,"31,000"
카카오,2008.12.24,"29,000"
카카오,2008.12.23,"29,600"
카카오,2008.12.22,"30,650"
카카오,2008.12.19,"31,400"
카카오,2008.12.18,"30,900"
카카오,2008.12.17,"30,750"
카카오,2008.12.16,"29,900"
카카오,2008.12.15,"29,400"
카카오,2008.12.12,"26,900"
카카오,2008.12.11,"27,550"
카카오,2008.12.10,"28,000"
카카오,2008.12.09,"27,150"
카카오,2008.12.08,"26,850"
카카오,2008.12.05,"24,750"
카카오,2008.12.04,"24,500"
카카오,2008.12.03,"24,750"
카카오,2008.12.02,"24,000"
카카오,2008.12.01,"26,800"
카카오,2008.11.28,"28,000"
카카오,2008.11.27,"26,400"
카카오,2008.11.26,"25,500"
카카오,2008.11.25,"24,450"
카카오,2008.11.24,"23,500"
카카오,2008.11.21,"24,500"
카카오,2008.11.20,"22,100"
카카오,2008.11.19,"24,900"
카카오,2008.11.18,"25,400"
카카오,2008.11.17,"26,000"
카카오,2008.11.14,"26,150"
카카오,2008.11.13,"25,300"
카카오,2008.11.12,"27,250"
카카오,2008.11.11,"27,500"
카카오,2008.11.10,"29,200"
카카오,2008.11.07,"28,300"
카카오,2008.11.06,"29,300"
카카오,2008.11.05,"34,450"
카카오,2008.11.04,"33,150"
카카오,2008.11.03,"31,800"
카카오,2008.10.31,"29,550"
카카오,2008.10.30,"30,350"
카카오,2008.10.29,"27,300"
카카오,2008.10.28,"27,650"
카카오,2008.10.27,"27,500"
카카오,2008.10.24,"27,150"
카카오,2008.10.23,"28,800"
카카오,2008.10.22,"29,100"
카카오,2008.10.21,"29,050"
카카오,2008.10.20,"30,150"
카카오,2008.10.17,"30,100"
카카오,2008.10.16,"29,800"
카카오,2008.10.15,"34,000"
카카오,2008.10.14,"36,600"
카카오,2008.10.13,"32,000"
카카오,2008.10.10,"29,750"
카카오,2008.10.09,"32,100"
카카오,2008.10.08,"32,900"
카카오,2008.10.07,"34,950"
카카오,2008.10.06,"36,000"
카카오,2008.10.02,"37,000"
카카오,2008.10.01,"38,950"
카카오,2008.09.30,"40,250"
카카오,2008.09.29,"43,400"
카카오,2008.09.26,"44,300"
카카오,2008.09.25,"44,750"
카카오,2008.09.24,"44,700"
카카오,2008.09.23,"43,800"
카카오,2008.09.22,"42,950"
카카오,2008.09.19,"44,000"
카카오,2008.09.18,"43,600"
카카오,2008.09.17,"46,400"
카카오,2008.09.16,"45,000"
카카오,2008.09.12,"50,100"
카카오,2008.09.11,"49,950"
카카오,2008.09.10,"49,550"
카카오,2008.09.09,"50,800"
카카오,2008.09.08,"53,200"
카카오,2008.09.05,"52,800"
카카오,2008.09.04,"52,100"
카카오,2008.09.03,"50,200"
카카오,2008.09.02,"51,900"
카카오,2008.09.01,"54,000"
카카오,2008.08.29,"58,100"
카카오,2008.08.28,"58,200"
카카오,2008.08.27,"58,900"
카카오,2008.08.26,"57,100"
카카오,2008.08.25,"59,400"
카카오,2008.08.22,"60,300"
카카오,2008.08.21,"61,000"
카카오,2008.08.20,"63,800"
카카오,2008.08.19,"65,000"
카카오,2008.08.18,"65,000"
카카오,2008.08.14,"65,700"
카카오,2008.08.13,"65,200"
카카오,2008.08.12,"65,000"
카카오,2008.08.11,"65,800"
카카오,2008.08.08,"64,300"
카카오,2008.08.07,"64,600"
카카오,2008.08.06,"64,500"
카카오,2008.08.05,"64,700"
카카오,2008.08.04,"62,900"
카카오,2008.08.01,"65,500"
카카오,2008.07.31,"67,300"
카카오,2008.07.30,"68,000"
카카오,2008.07.29,"67,200"
카카오,2008.07.28,"67,400"
카카오,2008.07.25,"67,200"
카카오,2008.07.24,"66,900"
카카오,2008.07.23,"64,100"
카카오,2008.07.22,"63,900"
카카오,2008.07.21,"64,000"
카카오,2008.07.18,"64,400"
카카오,2008.07.17,"65,100"
카카오,2008.07.16,"61,200"
카카오,2008.07.15,"63,000"
카카오,2008.07.14,"63,500"
카카오,2008.07.11,"63,100"
카카오,2008.07.10,"62,400"
카카오,2008.07.09,"64,500"
카카오,2008.07.08,"63,900"
카카오,2008.07.07,"63,600"
카카오,2008.07.04,"62,300"
카카오,2008.07.03,"63,000"
카카오,2008.07.02,"61,200"
카카오,2008.07.01,"64,200"
카카오,2008.06.30,"68,800"
카카오,2008.06.27,"68,300"
카카오,2008.06.26,"67,700"
카카오,2008.06.25,"69,000"
카카오,2008.06.24,"67,400"
카카오,2008.06.23,"66,000"
카카오,2008.06.20,"65,500"
카카오,2008.06.19,"65,000"
카카오,2008.06.18,"65,700"
카카오,2008.06.17,"64,700"
카카오,2008.06.16,"67,500"
카카오,2008.06.13,"68,000"
카카오,2008.06.12,"65,000"
카카오,2008.06.11,"65,500"
카카오,2008.06.10,"64,600"
카카오,2008.06.09,"66,000"
카카오,2008.06.05,"66,000"
카카오,2008.06.04,"63,500"
카카오,2008.06.03,"61,300"
카카오,2008.06.02,"61,200"
카카오,2008.05.30,"61,600"
카카오,2008.05.29,"61,600"
카카오,2008.05.28,"61,300"
카카오,2008.05.27,"61,500"
카카오,2008.05.26,"61,000"
카카오,2008.05.23,"61,900"
카카오,2008.05.22,"61,200"
카카오,2008.05.21,"62,600"
카카오,2008.05.20,"64,100"
카카오,2008.05.19,"64,700"
카카오,2008.05.16,"65,500"
카카오,2008.05.15,"65,800"
카카오,2008.05.14,"64,400"
카카오,2008.05.13,"64,600"
카카오,2008.05.09,"61,700"
카카오,2008.05.08,"61,500"
카카오,2008.05.07,"58,600"
카카오,2008.05.06,"61,100"
카카오,2008.05.02,"62,900"
카카오,2008.04.30,"61,500"
카카오,2008.04.29,"62,700"
카카오,2008.04.28,"64,000"
카카오,2008.04.25,"66,000"
카카오,2008.04.24,"63,800"
카카오,2008.04.23,"64,700"
카카오,2008.04.22,"64,300"
카카오,2008.04.21,"64,000"
카카오,2008.04.18,"62,700"
카카오,2008.04.17,"62,400"
카카오,2008.04.16,"64,400"
카카오,2008.04.15,"64,900"
카카오,2008.04.14,"65,200"
카카오,2008.04.11,"65,200"
카카오,2008.04.10,"71,800"
카카오,2008.04.08,"71,800"
카카오,2008.04.07,"74,600"
카카오,2008.04.04,"74,400"
카카오,2008.04.03,"73,100"
카카오,2008.04.02,"71,600"
카카오,2008.04.01,"71,500"
카카오,2008.03.31,"74,100"
카카오,2008.03.28,"72,500"
카카오,2008.03.27,"73,000"
카카오,2008.03.26,"75,800"
카카오,2008.03.25,"75,800"
카카오,2008.03.24,"76,000"
카카오,2008.03.21,"75,900"
카카오,2008.03.20,"74,000"
카카오,2008.03.19,"75,000"
카카오,2008.03.18,"73,200"
카카오,2008.03.17,"76,800"
카카오,2008.03.14,"79,800"
카카오,2008.03.13,"80,900"
카카오,2008.03.12,"84,700"
카카오,2008.03.11,"81,400"
카카오,2008.03.10,"81,900"
카카오,2008.03.07,"84,700"
카카오,2008.03.06,"84,000"
카카오,2008.03.05,"82,900"
카카오,2008.03.04,"83,200"
카카오,2008.03.03,"84,900"
카카오,2008.02.29,"84,100"
카카오,2008.02.28,"85,100"
카카오,2008.02.27,"82,600"
카카오,2008.02.26,"81,000"
카카오,2008.02.25,"76,400"
카카오,2008.02.22,"75,000"
카카오,2008.02.21,"78,900"
카카오,2008.02.20,"80,800"
카카오,2008.02.19,"78,600"
카카오,2008.02.18,"73,400"
카카오,2008.02.15,"74,200"
카카오,2008.02.14,"72,100"
카카오,2008.02.13,"69,000"
카카오,2008.02.12,"73,500"
카카오,2008.02.11,"73,000"
카카오,2008.02.05,"74,000"
카카오,2008.02.04,"73,100"
카카오,2008.02.01,"67,000"
카카오,2008.01.31,"64,000"
카카오,2008.01.30,"63,500"
카카오,2008.01.29,"66,600"
카카오,2008.01.28,"66,400"
카카오,2008.01.25,"71,800"
카카오,2008.01.24,"71,700"
카카오,2008.01.23,"72,900"
카카오,2008.01.22,"72,100"
카카오,2008.01.21,"77,900"
카카오,2008.01.18,"78,600"
카카오,2008.01.17,"75,300"
카카오,2008.01.16,"75,300"
카카오,2008.01.15,"77,000"
카카오,2008.01.14,"77,100"
카카오,2008.01.11,"75,000"
카카오,2008.01.10,"78,500"
카카오,2008.01.09,"74,800"
카카오,2008.01.08,"74,500"
카카오,2008.01.07,"76,200"
카카오,2008.01.04,"76,600"
카카오,2008.01.03,"72,000"
카카오,2008.01.02,"74,000"
카카오,2007.12.28,"77,800"
카카오,2007.12.27,"79,700"
카카오,2007.12.26,"77,900"
카카오,2007.12.24,"80,100"
카카오,2007.12.21,"79,700"
카카오,2007.12.20,"78,000"
카카오,2007.12.18,"82,000"
카카오,2007.12.17,"82,100"
카카오,2007.12.14,"84,200"
카카오,2007.12.13,"86,000"
카카오,2007.12.12,"88,600"
카카오,2007.12.11,"89,700"
카카오,2007.12.10,"89,700"
카카오,2007.12.07,"89,700"
카카오,2007.12.06,"88,000"
카카오,2007.12.05,"90,600"
카카오,2007.12.04,"90,500"
카카오,2007.12.03,"89,400"
카카오,2007.11.30,"86,500"
카카오,2007.11.29,"89,500"
카카오,2007.11.28,"86,000"
카카오,2007.11.27,"85,000"
카카오,2007.11.26,"79,800"
카카오,2007.11.23,"77,800"
카카오,2007.11.22,"77,800"
카카오,2007.11.21,"76,700"
카카오,2007.11.20,"76,000"
카카오,2007.11.19,"76,000"
카카오,2007.11.16,"71,900"
카카오,2007.11.15,"71,700"
카카오,2007.11.14,"74,700"
카카오,2007.11.13,"75,000"
카카오,2007.11.12,"72,500"
카카오,2007.11.09,"74,600"
카카오,2007.11.08,"77,000"
카카오,2007.11.07,"80,100"
카카오,2007.11.06,"81,700"
카카오,2007.11.05,"82,100"
카카오,2007.11.02,"80,300"
카카오,2007.11.01,"78,400"
카카오,2007.10.31,"81,200"
카카오,2007.10.30,"80,900"
카카오,2007.10.29,"83,900"
카카오,2007.10.26,"86,100"
카카오,2007.10.25,"84,000"
카카오,2007.10.24,"78,500"
카카오,2007.10.23,"78,000"
카카오,2007.10.22,"78,300"
카카오,2007.10.19,"76,700"
카카오,2007.10.18,"74,500"
카카오,2007.10.17,"75,000"
카카오,2007.10.16,"77,000"
카카오,2007.10.15,"75,100"
카카오,2007.10.12,"74,600"
카카오,2007.10.11,"76,200"
카카오,2007.10.10,"77,700"
카카오,2007.10.09,"77,600"
카카오,2007.10.08,"72,500"
카카오,2007.10.05,"70,300"
카카오,2007.10.04,"70,000"
카카오,2007.10.02,"70,500"
카카오,2007.10.01,"67,500"
카카오,2007.09.28,"69,000"
카카오,2007.09.27,"72,000"
카카오,2007.09.21,"72,800"
카카오,2007.09.20,"71,000"
카카오,2007.09.19,"67,800"
카카오,2007.09.18,"61,900"
카카오,2007.09.17,"65,700"
카카오,2007.09.14,"66,300"
카카오,2007.09.13,"65,800"
카카오,2007.09.12,"63,300"
카카오,2007.09.11,"60,100"
카카오,2007.09.10,"60,000"
카카오,2007.09.07,"62,000"
카카오,2007.09.06,"62,900"
카카오,2007.09.05,"63,900"
카카오,2007.09.04,"65,400"
카카오,2007.09.03,"66,000"
카카오,2007.08.31,"66,700"
카카오,2007.08.30,"64,000"
카카오,2007.08.29,"64,200"
카카오,2007.08.28,"64,200"
카카오,2007.08.27,"64,000"
카카오,2007.08.24,"63,000"
카카오,2007.08.23,"62,800"
카카오,2007.08.22,"60,200"
카카오,2007.08.21,"60,200"
카카오,2007.08.20,"60,500"
카카오,2007.08.17,"57,600"
카카오,2007.08.16,"56,900"
카카오,2007.08.14,"64,300"
카카오,2007.08.13,"66,400"
카카오,2007.08.10,"67,600"
카카오,2007.08.09,"71,100"
카카오,2007.08.08,"71,000"
카카오,2007.08.07,"69,000"
카카오,2007.08.06,"69,700"
카카오,2007.08.03,"70,300"
카카오,2007.08.02,"70,900"
카카오,2007.08.01,"68,300"
카카오,2007.07.31,"70,200"
카카오,2007.07.30,"70,300"
카카오,2007.07.27,"69,000"
카카오,2007.07.26,"72,700"
카카오,2007.07.25,"72,000"
카카오,2007.07.24,"71,500"
카카오,2007.07.23,"73,100"
카카오,2007.07.20,"75,300"
카카오,2007.07.19,"74,700"
카카오,2007.07.18,"72,500"
카카오,2007.07.16,"73,700"
카카오,2007.07.13,"72,400"
카카오,2007.07.12,"73,400"
카카오,2007.07.11,"73,800"
카카오,2007.07.10,"74,200"
카카오,2007.07.09,"74,400"
카카오,2007.07.06,"75,600"
카카오,2007.07.05,"77,000"
카카오,2007.07.04,"78,700"
카카오,2007.07.03,"77,200"
카카오,2007.07.02,"76,000"
카카오,2007.06.29,"76,900"
카카오,2007.06.28,"77,900"
카카오,2007.06.27,"74,600"
카카오,2007.06.26,"76,700"
카카오,2007.06.25,"78,500"
카카오,2007.06.22,"79,500"
카카오,2007.06.21,"80,100"
카카오,2007.06.20,"79,500"
카카오,2007.06.19,"77,900"
카카오,2007.06.18,"77,400"
카카오,2007.06.15,"77,300"
카카오,2007.06.14,"74,000"
카카오,2007.06.13,"73,000"
카카오,2007.06.12,"72,900"
카카오,2007.06.11,"74,300"
카카오,2007.06.08,"77,000"
카카오,2007.06.07,"73,500"
카카오,2007.06.05,"72,300"
카카오,2007.06.04,"72,600"
카카오,2007.06.01,"70,500"
카카오,2007.05.31,"72,900"
카카오,2007.05.30,"71,900"
카카오,2007.05.29,"71,400"
카카오,2007.05.28,"72,800"
카카오,2007.05.25,"71,500"
카카오,2007.05.23,"71,700"
카카오,2007.05.22,"71,000"
카카오,2007.05.21,"70,000"
카카오,2007.05.18,"67,000"
카카오,2007.05.17,"68,500"
카카오,2007.05.16,"70,300"
카카오,2007.05.15,"68,600"
카카오,2007.05.14,"73,300"
카카오,2007.05.11,"75,500"
카카오,2007.05.10,"73,200"
카카오,2007.05.09,"70,300"
카카오,2007.05.08,"70,500"
카카오,2007.05.07,"70,000"
카카오,2007.05.04,"67,500"
카카오,2007.05.03,"68,000"
카카오,2007.05.02,"67,700"
카카오,2007.04.30,"69,500"
카카오,2007.04.27,"65,200"
카카오,2007.04.26,"62,700"
카카오,2007.04.25,"62,900"
카카오,2007.04.24,"62,200"
카카오,2007.04.23,"60,700"
카카오,2007.04.20,"60,100"
카카오,2007.04.19,"60,200"
카카오,2007.04.18,"61,100"
카카오,2007.04.17,"60,200"
카카오,2007.04.16,"61,100"
카카오,2007.04.13,"61,000"
카카오,2007.04.12,"62,100"
카카오,2007.04.11,"61,600"
카카오,2007.04.10,"61,900"
카카오,2007.04.09,"62,600"
카카오,2007.04.06,"63,300"
카카오,2007.04.05,"64,100"
카카오,2007.04.04,"64,000"
카카오,2007.04.03,"62,900"
카카오,2007.04.02,"63,000"
카카오,2007.03.30,"63,000"
카카오,2007.03.29,"63,100"
카카오,2007.03.28,"61,000"
카카오,2007.03.27,"61,500"
카카오,2007.03.26,"61,300"
카카오,2007.03.23,"61,800"
카카오,2007.03.22,"62,300"
카카오,2007.03.21,"62,100"
카카오,2007.03.20,"62,800"
카카오,2007.03.19,"62,500"
카카오,2007.03.16,"63,000"
카카오,2007.03.15,"63,100"
카카오,2007.03.14,"63,000"
카카오,2007.03.13,"66,000"
카카오,2007.03.12,"65,500"
카카오,2007.03.09,"65,500"
카카오,2007.03.08,"65,500"
카카오,2007.03.07,"65,300"
카카오,2007.03.06,"62,100"
카카오,2007.03.05,"60,500"
카카오,2007.03.02,"64,500"
카카오,2007.02.28,"65,300"
카카오,2007.02.27,"67,000"
카카오,2007.02.26,"65,900"
카카오,2007.02.23,"64,200"
카카오,2007.02.22,"64,800"
카카오,2007.02.21,"63,300"
카카오,2007.02.20,"62,300"
카카오,2007.02.16,"63,400"
카카오,2007.02.15,"62,800"
카카오,2007.02.14,"64,900"
카카오,2007.02.13,"64,000"
카카오,2007.02.12,"65,300"
카카오,2007.02.09,"64,600"
카카오,2007.02.08,"61,500"
카카오,2007.02.07,"61,700"
카카오,2007.02.06,"59,300"
카카오,2007.02.05,"60,000"
카카오,2007.02.02,"59,000"
카카오,2007.02.01,"56,800"
카카오,2007.01.31,"54,900"
카카오,2007.01.30,"53,900"
카카오,2007.01.29,"54,000"
카카오,2007.01.26,"53,500"
카카오,2007.01.25,"53,200"
카카오,2007.01.24,"51,600"
카카오,2007.01.23,"51,100"
카카오,2007.01.22,"52,800"
카카오,2007.01.19,"53,000"
카카오,2007.01.18,"54,900"
카카오,2007.01.17,"54,600"
카카오,2007.01.16,"55,300"
카카오,2007.01.15,"54,700"
카카오,2007.01.12,"55,000"
카카오,2007.01.11,"53,600"
카카오,2007.01.10,"53,100"
카카오,2007.01.09,"53,000"
카카오,2007.01.08,"54,000"
카카오,2007.01.05,"56,100"
카카오,2007.01.04,"55,900"
카카오,2007.01.03,"55,800"
카카오,2007.01.02,"57,000"
카카오,2006.12.28,"57,700"
카카오,2006.12.27,"55,700"
카카오,2006.12.26,"55,000"
카카오,2006.12.22,"56,100"
카카오,2006.12.21,"57,300"
카카오,2006.12.20,"58,500"
카카오,2006.12.19,"58,200"
카카오,2006.12.18,"59,000"
카카오,2006.12.15,"56,100"
카카오,2006.12.14,"57,100"
카카오,2006.12.13,"54,700"
카카오,2006.12.12,"56,500"
카카오,2006.12.11,"58,100"
카카오,2006.12.08,"56,700"
카카오,2006.12.07,"58,300"
카카오,2006.12.06,"58,300"
카카오,2006.12.05,"59,500"
카카오,2006.12.04,"58,900"
카카오,2006.12.01,"59,400"
카카오,2006.11.30,"60,100"
카카오,2006.11.29,"59,200"
카카오,2006.11.28,"57,900"
카카오,2006.11.27,"58,800"
카카오,2006.11.24,"58,900"
카카오,2006.11.23,"59,400"
카카오,2006.11.22,"57,700"
카카오,2006.11.21,"55,000"
카카오,2006.11.20,"56,300"
카카오,2006.11.17,"56,100"
카카오,2006.11.16,"57,500"
카카오,2006.11.15,"57,400"
카카오,2006.11.14,"56,900"
카카오,2006.11.13,"56,600"
카카오,2006.11.10,"58,000"
카카오,2006.11.09,"59,500"
카카오,2006.11.08,"56,900"
카카오,2006.11.07,"59,200"
카카오,2006.11.06,"60,500"
카카오,2006.11.03,"57,200"
카카오,2006.11.02,"56,000"
카카오,2006.11.01,"54,800"
카카오,2006.10.31,"55,800"
카카오,2006.10.30,"56,500"
카카오,2006.10.27,"51,700"
카카오,2006.10.26,"52,600"
카카오,2006.10.25,"50,400"
카카오,2006.10.24,"50,300"
카카오,2006.10.23,"51,700"
카카오,2006.10.20,"51,400"
카카오,2006.10.19,"51,200"
카카오,2006.10.18,"49,500"
카카오,2006.10.17,"48,050"
카카오,2006.10.16,"49,400"
카카오,2006.10.13,"49,000"
카카오,2006.10.12,"48,450"
카카오,2006.10.11,"45,300"
카카오,2006.10.10,"46,150"
카카오,2006.10.09,"45,000"
카카오,2006.10.04,"46,500"
카카오,2006.10.02,"48,150"
카카오,2006.09.29,"48,150"
카카오,2006.09.28,"49,350"
카카오,2006.09.27,"48,150"
카카오,2006.09.26,"48,600"
카카오,2006.09.25,"47,700"
카카오,2006.09.22,"48,100"
카카오,2006.09.21,"49,900"
카카오,2006.09.20,"49,450"
카카오,2006.09.19,"50,300"
카카오,2006.09.18,"50,800"
카카오,2006.09.15,"52,000"
카카오,2006.09.14,"51,500"
카카오,2006.09.13,"51,200"
카카오,2006.09.12,"50,700"
카카오,2006.09.11,"52,100"
카카오,2006.09.08,"52,800"
카카오,2006.09.07,"52,100"
카카오,2006.09.06,"52,400"
카카오,2006.09.05,"52,300"
카카오,2006.09.04,"52,100"
카카오,2006.09.01,"52,300"
카카오,2006.08.31,"49,900"
카카오,2006.08.30,"49,000"
카카오,2006.08.29,"48,500"
카카오,2006.08.28,"48,950"
카카오,2006.08.25,"51,100"
카카오,2006.08.24,"51,200"
카카오,2006.08.23,"52,600"
카카오,2006.08.22,"52,800"
카카오,2006.08.21,"50,300"
카카오,2006.08.18,"51,100"
카카오,2006.08.17,"52,400"
카카오,2006.08.16,"50,800"
카카오,2006.08.14,"50,800"
카카오,2006.08.11,"52,100"
카카오,2006.08.10,"54,000"
카카오,2006.08.09,"53,500"
카카오,2006.08.08,"50,100"
카카오,2006.08.07,"49,500"
카카오,2006.08.04,"48,500"
카카오,2006.08.03,"48,700"
카카오,2006.08.02,"50,700"
카카오,2006.08.01,"47,350"
카카오,2006.07.31,"48,600"
카카오,2006.07.28,"48,900"
카카오,2006.07.27,"49,700"
카카오,2006.07.26,"50,600"
카카오,2006.07.25,"47,750"
카카오,2006.07.24,"48,700"
카카오,2006.07.21,"49,700"
카카오,2006.07.20,"48,900"
카카오,2006.07.19,"47,700"
카카오,2006.07.18,"47,150"
카카오,2006.07.14,"51,500"
카카오,2006.07.13,"49,350"
카카오,2006.07.12,"48,750"
카카오,2006.07.11,"45,400"
카카오,2006.07.10,"43,000"
카카오,2006.07.07,"41,550"
카카오,2006.07.06,"41,200"
카카오,2006.07.05,"39,900"
카카오,2006.07.04,"40,900"
카카오,2006.07.03,"41,000"
카카오,2006.06.30,"40,900"
카카오,2006.06.29,"40,100"
카카오,2006.06.28,"38,300"
카카오,2006.06.27,"35,850"
카카오,2006.06.26,"37,700"
카카오,2006.06.23,"38,700"
카카오,2006.06.22,"40,100"
카카오,2006.06.21,"40,800"
카카오,2006.06.20,"41,400"
카카오,2006.06.19,"43,600"
카카오,2006.06.16,"43,100"
카카오,2006.06.15,"42,100"
카카오,2006.06.14,"43,550"
카카오,2006.06.13,"41,650"
카카오,2006.06.12,"42,800"
카카오,2006.06.09,"43,600"
카카오,2006.06.08,"41,100"
카카오,2006.06.07,"42,100"
카카오,2006.06.05,"45,200"
카카오,2006.06.02,"47,750"
카카오,2006.06.01,"47,500"
카카오,2006.05.30,"48,400"
카카오,2006.05.29,"47,500"
카카오,2006.05.26,"45,600"
카카오,2006.05.25,"42,100"
카카오,2006.05.24,"42,700"
카카오,2006.05.23,"43,550"
카카오,2006.05.22,"42,800"
카카오,2006.05.19,"46,400"
